개설학년,주관학과,과목명,수강인원,교수명,요일및시간
1,경영학부,비즈니스프로그래밍Ⅰ (BUSINESS PROGRAMMING Ⅰ),10,안형준,화234
1,경영학부,비즈니스프로그래밍Ⅰ (BUSINESS PROGRAMMING Ⅰ),10,안형준,화789
1,경영학부,비즈니스프로그래밍Ⅰ (BUSINESS PROGRAMMING Ⅰ),10,안형준,수678
2,경영학전공,조직행동 (ORGANIZATIONAL BEHAVIOR),10,최용준1,수678
2,경영학전공,조직행동 (ORGANIZATIONAL BEHAVIOR),10,전무경,목234
2,경영학전공,조직행동 (ORGANIZATIONAL BEHAVIOR),10,임희영,수789
2,경영학전공,조직행동 (ORGANIZATIONAL BEHAVIOR),10,김범열,화678
2,경영학전공,FinanceⅠ(*) (FINANCEⅠ),10,SUNJIN J. PARK,월234
2,경영학전공,FinanceⅠ (FINANCEⅠ),10,SUNJIN J. PARK,월678
2,경영학전공,FinanceⅠ(*) (FINANCEⅠ),10,권경민,수234
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,정광헌,목234
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,이진표,화234
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,박종윤,목678
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,정광헌,화678
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,정광헌,수678
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,김승범1,월345
2,경영학전공,생산과경영(*) (PRODUCTION AND OPERATIONS MANAGEMENT ),10,김승범1,월8910
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,박종윤,금234
2,경영학전공,생산과경영 (PRODUCTION AND OPERATIONS MANAGEMENT ),10,안경선,월678
2,경영학전공,인적자원관리 (HUMAN RESOURCE MANAGEMENT),10,최용준1,화234
2,경영학전공,인적자원관리(*) (HUMAN RESOURCE MANAGEMENT),10,최용준1,화678
2,경영학전공,인적자원관리 (HUMAN RESOURCE MANAGEMENT),10,문태원,화234
2,경영학전공,인적자원관리 (HUMAN RESOURCE MANAGEMENT),10,문태원,수234
2,경영학전공,인적자원관리 (HUMAN RESOURCE MANAGEMENT),10,최용준1,수234
2,경영학전공,인적자원관리 (HUMAN RESOURCE MANAGEMENT),10,전무경,목678
2,경영학전공,인적자원관리 (HUMAN RESOURCE MANAGEMENT),10,김범열,목678
2,경영학전공,재무제표론(*) (ACCOUNTING THEORY AND FINANCIAL STATEMENTS),10,조형태,화234
2,경영학전공,재무제표론 (ACCOUNTING THEORY AND FINANCIAL STATEMENTS),10,조형태,화678
2,경영학전공,비즈니스중국어 (BUSINESS CHINESE),10,Zheng Zhenmei,화678
2,경영학전공,마케팅트렌드 (MARKETING TRENDS),10,이준환,목234
2,경영학전공,마케팅트렌드 (MARKETING TRENDS),10,이준환,목678
2,경영학전공,FinanceⅡ (FINANCE Ⅱ),10,김진희4,목345
2,경영학전공,FinanceⅡ(*) (FINANCE Ⅱ),10,김진희4,목678
2,경영학전공,FinanceⅡ (FINANCE Ⅱ),10,이재규2,월678
2,경영학전공,FinanceⅡ (FINANCE Ⅱ),10,이재규2,목678
2,경영학전공,FinanceⅡ (FINANCE Ⅱ),10,이재규2,수678
2,경영학전공,비즈니스프로그래밍Ⅱ (BUSINESS PROGRAMMING Ⅱ),10,이가현,금234
2,경영학전공,비즈니스프로그래밍Ⅱ(*) (BUSINESS PROGRAMMING Ⅱ),10,이가현,금678
2,경영학전공,전략경영 (STRATEGIC MANAGEMENT),10,신형덕,화678
2,경영학전공,전략경영 (STRATEGIC MANAGEMENT),10,신형덕,목678
2,경영학전공,전략경영 (STRATEGIC MANAGEMENT),10,유건재,수123
2,경영학전공,전략경영(*) (STRATEGIC MANAGEMENT),10,유건재,수678
2,경영학전공,전략경영 (STRATEGIC MANAGEMENT),10,여윤동,월234
2,경영학전공,전략경영(*) (STRATEGIC MANAGEMENT),10,여윤동,월678
2,경영학전공,전략경영(*) (STRATEGIC MANAGEMENT),10,조나은,수234
2,경영학전공,마케팅 (MARKETING),10,정호진,화234
2,경영학전공,마케팅 (MARKETING),10,정호진,화678
2,경영학전공,마케팅 (MARKETING),10,정호진,수234
2,경영학전공,미시경제학 (MICROECONOMICS),10,최동걸,화234
2,경영학전공,미시경제학 (MICROECONOMICS),10,최동걸,화678
2,경영학전공,미시경제학 (MICROECONOMICS),10,박동욱1,목234
2,경영학전공,미시경제학 (MICROECONOMICS),10,박동욱1,목678
2,경영학전공,원가회계(*) (COST ACCOUNTING),10,안혜진,화678
2,경영학전공,원가회계(*) (COST ACCOUNTING),10,정남철,목678
3,경영학전공,투자론 (INVESTMENTS),10,고경연,월678
3,경영학전공,투자론 (INVESTMENTS),10,고경연,화678
3,경영학전공,투자론(*) (INVESTMENTS),10,고경연,수678
3,경영학전공,투자론 (INVESTMENTS),10,이재규2,금678
3,경영학전공,정부비영리회계 (ACCOUNTING FOR GOVERNMENT AND NON-PROFIT ORGANIZATION),10,김상노,목234
3,경영학전공,기업경영과세무 (TAXATION AND TAX ACCOUNTING),10,정남철,금234
3,경영학전공,기업경영과세무 (TAXATION AND TAX ACCOUNTING),10,정남철,금678
3,경영학전공,소비자행동 (CONSUMER BEHAVIOR),10,Yoon-Na Cho,수234
3,경영학전공,소비자행동(*) (CONSUMER BEHAVIOR),10,Yoon-Na Cho,수678
3,경영학전공,소비자행동 (CONSUMER BEHAVIOR),10,전진아1,목234
3,경영학전공,소비자행동 (CONSUMER BEHAVIOR),10,전진아1,목678
3,경영학전공,다국적기업경영론 (GLOBAL MANAGEMENT STRATEGY),10,여윤동,화234
3,경영학전공,브랜드와신제품 (BRAND MANAGEMENT AND NEW PRODUCT DEVELOPMENT),10,전진아1,수234
3,경영학전공,서비스경영 (SERVICE MANAGEMENT),10,김승범1,수678
3,경영학전공,서비스경영 (SERVICE MANAGEMENT),10,윤주옥,금678
3,경영학전공,전략경영세미나 (STRATEGIC MANAGEMENT SEMINAR),10,조나은,화234
3,경영학전공,전략경영세미나 (STRATEGIC MANAGEMENT SEMINAR),10,조나은,화678
3,경영학전공,비즈니스일본어(취업탐색)Ⅱ (BUSINESS JAPANESE Ⅱ),10,TERADA YOHHEI,월234
3,경영학전공,AI를활용한스타트업 (AI-POWERED STARTUP),10,강현정,화234
3,경영학전공,경영정보시스템 (MANAGEMENT INFORMATION SYSTEM),10,김범열,금234
3,경영학전공,경영정보시스템 (MANAGEMENT INFORMATION SYSTEM),10,남호헌,화678
3,경영학전공,경영정보시스템 (MANAGEMENT INFORMATION SYSTEM),10,남호헌,수234
3,경영학전공,경영정보시스템 (MANAGEMENT INFORMATION SYSTEM),10,남호헌,수678
3,경영학전공,M&A:기업인수합병론 (M&A: MERGERS AND ACQUISITIONS),10,김진희4,금345
3,경영학전공,금융회사매니지먼트 (FINANCIAL INSTITUTIONS MANAGEMENT),10,SUNJIN J. PARK,화234
3,경영학전공,기업법 (BUSINESS LAW),10,이중기,목678
3,경영학전공,기업법 (BUSINESS LAW),10,주강원,목234
3,경영학전공,기업법 (BUSINESS LAW),10,신상균,목234
3,경영학전공,경영컨설팅(캡스톤) (BUSINESS CONSULTING(CAPSTONE)),10,신형덕,화234
3,경영학전공,인사조직 세미나 (HR MANAGEMENT SEMINAR),10,김범열,월678
3,경영학전공,벤처(캡스톤디자인) (VENTURE(CAPSTONE DESIGN)),10,유건재,화678
3,경영학전공,"자본시장과회계제도회계감사(NCS) (CAPITAL MARKET, REGULATIONS, AND AUDITING(NCS))",10,안혜진,목234
4,경영학전공,연결회계 (CONSOLIDATED FINANCIAL STATEMENTS),10,정남철,월234
4,경영학전공,문화컨텐츠산업론 (ANALYSIS OF CULTURE AND ART MARKET),10,김선영6,금678
4,경영학전공,문화컨텐츠산업론 (ANALYSIS OF CULTURE AND ART MARKET),10,김선영6,금234
4,경영학전공,문화컨텐츠산업론 (ANALYSIS OF CULTURE AND ART MARKET),10,장웅조,목678
4,경영학전공,ESG경영이론과실제 (ESG MANAGEMENT),10,현은정,수789
4,경영학전공,디지털마케팅애널리틱스(*) (DIGITAL MARKETING ANALYTICS),10,조지훈,목234
4,경영학전공,디지털마케팅애널리틱스 (DIGITAL MARKETING ANALYTICS),10,조지훈,목678
4,"화678,화91011",경영학전공,10,"김승범1,하정훈","화678,화91011"
산업·데이터공학전공,,산업·데이터공학전공,,[140812]사업타당성분석 (BUSINESS FEASIBILITY ANALYSIS),
0,미대교학과,사진과예술 (PHOTOGRAPHY AND ART),10,김정현8,목23
0,미대교학과,사진과예술 (PHOTOGRAPHY AND ART),10,김정현8,목56
0,미대교학과,사진과예술 (PHOTOGRAPHY AND ART),10,김정현8,목78
0,미대교학과,미술속의인체해부학 (ANATOMY FOR ARTIST),10,최현승,화23
0,미대교학과,미술속의인체해부학 (ANATOMY FOR ARTIST),10,최현승,화56
0,미대교학과,미술속의인체해부학 (ANATOMY FOR ARTIST),10,최현승,수34
0,미대교학과,미술속의인체해부학 (ANATOMY FOR ARTIST),10,최현승,수56
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,허민재,수678
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,김예니,화234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,김현석,금678
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,김서경1,화678
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,김서경1,화101112
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박서연2,수678
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박서연2,수91011
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박윤형,목234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,강주현1,금234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,강주현1,금678
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,김나연3,목234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,구상,수234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,김온,월91011
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박영하1,화234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박영하1,화678
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박지홍1,금234
0,미대교학과,컴퓨터그래픽스입문 (GRAPHICS INTRODUCTION AND TRAINING),10,박지홍1,금678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,박수형,월234
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,한지선,화678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,김미경1,수234
0,미대교학과,기초평면(2)(*) (BASIC 2D DRAWINGS 2),10,김명규,금234
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,최수희,화678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,최욱1,수678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,신수혁,수678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,신형섭,목234
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,최수희,수678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,박경주,화234
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,신형섭,월234
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,신이철,월678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,조은영3,목234
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,조은영3,목678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,조혜경,월678
0,미대교학과,기초평면(2) (BASIC 2D DRAWINGS 2),10,이이나,수678
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,이영미2,목678
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,고봉수,목678
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,한지현,수678
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,고봉수,금678
0,미대교학과,기초입체(2)(*) (BASIC 3-D STUDY 2),10,이성미,목234
0,미대교학과,기초입체(2)(*) (BASIC 3-D STUDY 2),10,이성미,월678
0,미대교학과,기초입체(2)(*) (BASIC 3-D STUDY 2),10,이성미,목678
0,미대교학과,기초입체(2)(*) (BASIC 3-D STUDY 2),10,이성미,월234
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,한지현,수234
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,구동희,수234
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,이지훈3,목234
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,김건주,수678
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,전체,최수정2
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,전체,최수정2
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,박형진,화234
0,미대교학과,기초입체(2) (BASIC 3-D STUDY 2),10,정수용,화678
0,미대교학과,영상매체론 (THEORY OF MEDIA ARTS),10,김은지,수56
0,미대교학과,영상매체론(*) (THEORY OF MEDIA ARTS),10,이임수,수23
0,미대교학과,영상매체론 (THEORY OF MEDIA ARTS),10,김은지,목23
0,미대교학과,영상매체론 (THEORY OF MEDIA ARTS),10,김은지,목56
0,미대교학과,예술과창업 (ART AND BUSINESS),10,김한들,금56
0,독어독문학과,교양독일어(1) (BASIC GERMAN(1)),10,Iris Brose,수567
0,독어독문학과,교양독일어(1) (BASIC GERMAN(1)),10,김원익,목678
0,독어독문학과,교양독일어(1) (BASIC GERMAN(1)),10,박현용,수234
0,독어독문학과,교양독일어(1) (BASIC GERMAN(1)),10,배정희,화234
0,독어독문학과,교양독일어(1) (BASIC GERMAN(1)),10,전체,이경화3
0,독어독문학과,교양독일어(2) (BASIC GERMAN(2)),10,김동조,금34
0,불어불문학과,교양프랑스어(1) ( BASIC FRENCH(1)),10,김선형1,"월34,수3"
0,불어불문학과,교양프랑스어(1) ( BASIC FRENCH(1)),10,Stephane Bois,"화3,금34"
0,불어불문학과,교양프랑스어(1) ( BASIC FRENCH(1)),10,최인령,화678
0,불어불문학과,교양프랑스어(1) ( BASIC FRENCH(1)),10,최인령,수789
0,불어불문학과,교양프랑스어(1) ( BASIC FRENCH(1)),10,유재화,월234
0,불어불문학과,교양프랑스어(1) ( BASIC FRENCH(1)),10,유재화,금678
0,불어불문학과,교양프랑스어(2) (BASIC FRENCH(2)),10,김종명,목56
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,고토오노부유키,"화12,금7"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,고토오노부유키,"화34,금8"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Nakamura Shizuyo,"월6,수56"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Nakamura Shizuyo,"월7,수78"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Nakamura Shizuyo,토567
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Yoshiko Nakata,"월3,화56"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Yoshiko Nakata,"월4,화78"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Yoshiko Nakata,"월56,화3"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Yoshiko Nakata,"월78,화4"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Kyoko Matsuzaki,"화3,목34"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Kyoko Matsuzaki,"화4,목56"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Kyoko Matsuzaki,"화5,금34"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Minezaki Tomoko,"화56,목5"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Minezaki Tomoko,"화78,목6"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Minezaki Tomoko,"수56,목7"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Minezaki Tomoko,"수78,목8"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Minezaki Tomoko,토567
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Shigeko Ishida,"월6,화34"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Shigeko Ishida,"월7,화78"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Shigeko Ishida,"월8,수34"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Hitomi Oguri,"수3,금12"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Hitomi Oguri,"수4,금34"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Hitomi Oguri,"수5,금56"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Iwai Asano,"화7,금34"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Iwai Asano,"수34,금5"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Iwai Asano,"수56,금6"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Iwai Asano,토8910
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,TERADA YOHHEI,"수12,목1"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,TERADA YOHHEI,"수34,목2"
0,교양과(서울),교양일본어(1) (BASIC JAPANESE(1)),10,Hitomi Oguri,"수6,금78"
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,고토오노부유키,월56
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,고토오노부유키,월78
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,Yoshiko Nakata,수34
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,Yoshiko Nakata,수56
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,TERADA YOHHEI,화12
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,TERADA YOHHEI,화34
0,교양과(서울),교양일본어(2) (BASIC JAPANESE(2)),10,TERADA YOHHEI,목34
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,왕혜경,"월34,화6"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,왕혜경,"월56,화7"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,왕혜경,"월78,화8"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,왕혜경,토567
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,왕혜경,금234
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Yan Junlu,"목12,금1"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Yan Junlu,"목34,금2"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Yan Junlu,"목56,금3"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Yan Junlu,토567
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Lin Li,"화34,금2"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Lin Li,"화56,금3"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Lin Li,"화78,금4"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Lin Li,토567
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zhao Wenyu,"화56,수7"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zhao Wenyu,"화78,목5"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zhao Wenyu,"수56,목6"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zhao Wenyu,"수8,목78"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zhao Wenyu,토567
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zheng Zhenmei,"수34,목5"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zheng Zhenmei,"수56,목6"
0,교양과(서울),교양중국어(1) (BASIC CHINESE(1)),10,Zheng Zhenmei,"수78,목7"
0,교양과(서울),교양중국어(2) (BASIC CHINESE(2)),10,왕혜경,목34
0,교양과(서울),교양중국어(2) (BASIC CHINESE(2)),10,왕혜경,목56
0,교양과(서울),교양중국어(2) (BASIC CHINESE(2)),10,왕혜경,목78
0,교양과(서울),교양중국어(2) (BASIC CHINESE(2)),10,Zheng Zhenmei,월34
0,교양과(서울),교양중국어(2) (BASIC CHINESE(2)),10,Zheng Zhenmei,월56
0,교양과(서울),교양한문(1) (BASIC CHINESE(1)),20,김해민,"월5,목23"
0,교양과(서울),교양한문(1) (BASIC CHINESE(1)),20,김해민,"월6,목56"
0,교양과(서울),교양스페인어(1) (BASIC SPANISH(1)),10,박숙희1,금234
